THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z,WRIST_x,WRIST_y,WRIST_z,gesture_class
0.4737968444824219,0.653184175491333,-0.07918955385684967,0.4367966651916504,0.423733115196228,-0.07794572412967682,0.352225124835968,0.3364640772342682,-0.06862188130617142,0.28301694989204407,0.33794254064559937,-0.07481624186038971,0.19260932505130768,0.4069032073020935,-0.07251239567995071,0.2729583978652954,0.7049639821052551,5.119188699609367e-07,0
0.43573057651519775,0.6524093747138977,-0.08684166520833969,0.4289775788784027,0.4224531352519989,-0.09214667975902557,0.35219547152519226,0.3469446003437042,-0.09147190302610397,0.2849920690059662,0.3398738205432892,-0.09794194996356964,0.20134611427783966,0.4118277132511139,-0.09412500262260437,0.273330956697464,0.6627997159957886,6.235536034182587e-07,0
0.4722701907157898,0.6548566818237305,-0.0778891071677208,0.43900683522224426,0.42071378231048584,-0.0756310522556305,0.35620784759521484,0.34150248765945435,-0.06758667528629303,0.28638625144958496,0.3416723608970642,-0.07242900878190994,0.2003805935382843,0.4033161699771881,-0.06994695961475372,0.27263343334198,0.7110880613327026,5.170144277144573e-07,0
0.4711170196533203,0.6506901383399963,-0.08006700128316879,0.43393248319625854,0.422014445066452,-0.07896991819143295,0.34935709834098816,0.34296390414237976,-0.07035911828279495,0.28346148133277893,0.34485775232315063,-0.07543384283781052,0.19321420788764954,0.4144342541694641,-0.07242061197757721,0.2730008065700531,0.7048733234405518,5.178016522222606e-07,0
0.44224804639816284,0.6538301706314087,-0.08412168174982071,0.429116427898407,0.42129212617874146,-0.09305643290281296,0.3476784825325012,0.34296607971191406,-0.09434767067432404,0.27815207839012146,0.3458375930786133,-0.09994901716709137,0.201546311378479,0.4257856607437134,-0.09441414475440979,0.27529197931289673,0.6758434772491455,6.337312470350298e-07,0
0.4713834524154663,0.6552742719650269,-0.0835319235920906,0.430336594581604,0.4187425374984741,-0.08238863199949265,0.34837180376052856,0.3418159782886505,-0.0729803517460823,0.28370797634124756,0.3446764647960663,-0.07663062959909439,0.1955687701702118,0.4107726216316223,-0.07326102256774902,0.26898422837257385,0.7100642919540405,5.12547273956443e-07,0
0.4718102812767029,0.656156063079834,-0.0748993381857872,0.4425065517425537,0.42879384756088257,-0.06964939087629318,0.3684408664703369,0.35322779417037964,-0.06074795871973038,0.3103128671646118,0.3525691032409668,-0.06476110965013504,0.22126157581806183,0.4039583206176758,-0.0622544065117836,0.27472326159477234,0.7038635015487671,4.973020395482308e-07,0
0.47054535150527954,0.6407446265220642,-0.06242716312408447,0.44315874576568604,0.4296441674232483,-0.06641079485416412,0.3744547367095947,0.35631412267684937,-0.06116703897714615,0.31939202547073364,0.3564727008342743,-0.06594226509332657,0.2267681062221527,0.40595975518226624,-0.06364227086305618,0.27704358100891113,0.7102194428443909,4.627536043244618e-07,0
0.4579886198043823,0.6191005706787109,-0.04864674434065819,0.4444819688796997,0.4306938052177429,-0.04924311488866806,0.3883365988731384,0.36271026730537415,-0.043511513620615005,0.3371574878692627,0.35863786935806274,-0.05012678727507591,0.24110037088394165,0.4005827307701111,-0.04930892959237099,0.27390256524086,0.7138774394989014,4.6214120175136486e-07,0
0.44488629698753357,0.5948174595832825,-0.04337301850318909,0.44170862436294556,0.4341886639595032,-0.04371630772948265,0.3876721262931824,0.36173149943351746,-0.037489648908376694,0.3359600007534027,0.36062079668045044,-0.04468196630477905,0.24356819689273834,0.4027074873447418,-0.04335937276482582,0.2755541205406189,0.7079581022262573,4.786631393471907e-07,0
0.4409056603908539,0.5824665427207947,-0.041670411825180054,0.4398825168609619,0.43348586559295654,-0.047220028936862946,0.385301798582077,0.3593835234642029,-0.04224487766623497,0.33501318097114563,0.36058300733566284,-0.048446446657180786,0.24621272087097168,0.40158581733703613,-0.04746768996119499,0.274350106716156,0.7037972211837769,4.4809561927650066e-07,0
0.4407203793525696,0.5633558034896851,-0.04352705925703049,0.4431954324245453,0.43298861384391785,-0.0495460070669651,0.3879197835922241,0.3649989664554596,-0.04274233430624008,0.3366990387439728,0.3627041280269623,-0.045856669545173645,0.25457409024238586,0.40216928720474243,-0.044851094484329224,0.2751986086368561,0.7070121765136719,4.286008277176734e-07,0
0.4380132555961609,0.5580281019210815,-0.03981851041316986,0.44272738695144653,0.43288248777389526,-0.04813097417354584,0.38744688034057617,0.36154648661613464,-0.04477371275424957,0.3390847146511078,0.36116474866867065,-0.04811680316925049,0.26392707228660583,0.4031906723976135,-0.04718967154622078,0.27279672026634216,0.7048563361167908,4.176202139660745e-07,0
0.42902567982673645,0.5554020404815674,-0.03687441349029541,0.4406850337982178,0.43089354038238525,-0.04855991527438164,0.38674917817115784,0.3592802882194519,-0.04481373354792595,0.33597201108932495,0.35805580019950867,-0.050724051892757416,0.24770411849021912,0.4009438753128052,-0.05058588087558746,0.27200013399124146,0.7010378241539001,4.055536066971399e-07,0
0.4254818856716156,0.5550827980041504,-0.04361953213810921,0.44176390767097473,0.4292754828929901,-0.05498041212558746,0.3860158920288086,0.3567792773246765,-0.05064619332551956,0.33722683787345886,0.3572012782096863,-0.054598115384578705,0.2525888681411743,0.4007467031478882,-0.05363555997610092,0.2721177041530609,0.6999499797821045,4.1144542706206266e-07,0
0.42294785380363464,0.5545171499252319,-0.040160782635211945,0.43894511461257935,0.4286244213581085,-0.05140165612101555,0.38421642780303955,0.36033937335014343,-0.046660520136356354,0.34035158157348633,0.3598748445510864,-0.04843328520655632,0.2691956162452698,0.40009137988090515,-0.04588504135608673,0.274949848651886,0.7047706842422485,3.786282150031184e-07,0
0.43803107738494873,0.5539636015892029,-0.04269794747233391,0.44440507888793945,0.432547003030777,-0.05170559883117676,0.3926401436328888,0.362540602684021,-0.04698025435209274,0.3493625521659851,0.3630554676055908,-0.04786389321088791,0.2821734845638275,0.39989006519317627,-0.046375516802072525,0.2754141688346863,0.7006218433380127,3.994548478658544e-07,0
0.4415876865386963,0.5572530031204224,-0.04501905292272568,0.448393851518631,0.42974206805229187,-0.05821070075035095,0.39497634768486023,0.3680233061313629,-0.052991122007369995,0.35071486234664917,0.36840033531188965,-0.052068080753088,0.287864089012146,0.40599024295806885,-0.05060436204075813,0.2783873975276947,0.7055477499961853,3.931506284970965e-07,0
